               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 148,            0.036229,            0.060181,                   0,             0.36553,             0.26984,              0.2027,            0.051912,             0.03702,            0.043366,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.037725,            0.063747,                   0,             0.36553,             0.26984,              0.2027,            0.051912,             0.03702,            0.043366,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,            0.062602,            0.058069,                   0,             0.36553,             0.26984,              0.2027,            0.051912,             0.03702,            0.043366,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,            0.044691,            0.054483,                   0,             0.34442,             0.28571,             0.19912,            0.049413,            0.037094,            0.043275,                   0,             0.00703,             0.00703,             0.00703
                 152,            0.064958,            0.080335,                   0,             0.34442,             0.28571,             0.19912,            0.049413,            0.037094,            0.043275,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,            0.063436,            0.078988,                   0,             0.34442,             0.28571,             0.19912,            0.049413,            0.037094,            0.043275,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,            0.064517,            0.079863,                   0,             0.34442,             0.28571,             0.19912,            0.049413,            0.037094,            0.043275,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,            0.068705,            0.071634,                   0,             0.33039,             0.26455,             0.19474,            0.045341,            0.037868,            0.043652,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,            0.082237,            0.071757,                   0,             0.33039,             0.26455,             0.19474,            0.045341,            0.037868,            0.043652,                   0,            0.006931,            0.006931,            0.006931
                 157,            0.037538,            0.071588,                   0,             0.33039,             0.26455,             0.19474,            0.045341,            0.037868,            0.043652,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,            0.062714,            0.068749,                   0,             0.33039,             0.26455,             0.19474,            0.045341,            0.037868,            0.043652,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,            0.060252,            0.072504,                   0,             0.35878,             0.25926,             0.21837,            0.048607,            0.037144,            0.044764,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,             0.06055,            0.074724,                   0,             0.35878,             0.25926,             0.21837,            0.048607,            0.037144,            0.044764,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,            0.041225,             0.06216,                   0,             0.35878,             0.25926,             0.21837,            0.048607,            0.037144,            0.044764,                   0,            0.006832,            0.006832,            0.006832
                 162,            0.044513,            0.062828,                   0,             0.35878,             0.25926,             0.21837,            0.048607,            0.037144,            0.044764,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,            0.066067,            0.075068,                   0,             0.43059,              0.2963,             0.26768,            0.059527,             0.03668,            0.046216,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.059855,            0.085495,                   0,             0.43059,              0.2963,             0.26768,            0.059527,             0.03668,            0.046216,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.034331,            0.064968,                   0,             0.43059,              0.2963,             0.26768,            0.059527,             0.03668,            0.046216,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,            0.063128,            0.079095,                   0,             0.43059,              0.2963,             0.26768,            0.059527,             0.03668,            0.046216,                   0,            0.006733,            0.006733,            0.006733
